12411138,buy,49.50000000,7.56900000,1700180890247
12411139,buy,4.80000000,7.56400000,1700180913253
12411140,sell,20.30000000,7.56500000,1700180923936
12411141,sell,9.90000000,7.56500000,1700180923944
12411142,sell,22.30000000,7.56500000,1700180923958
12411143,sell,20.30000000,7.56500000,1700180923974
12411144,sell,66.10000000,7.56200000,1700180926226
12411145,sell,26.40000000,7.55700000,1700180930411
12411146,buy,22.40000000,7.55800000,1700180938672
12411147,buy,6.80000000,7.56100000,1700180938742
12411148,buy,6.80000000,7.56100000,1700180938743
12411149,buy,6.80000000,7.56100000,1700180938744
12411150,sell,14.90000000,7.55400000,1700180942843
12411151,sell,25.10000000,7.54700000,1700180945423
12411152,sell,34.30000000,7.54700000,1700180970618
12411153,buy,24.00000000,7.55100000,1700180985410
12411154,sell,35.00000000,7.55300000,1700180997343
12411155,buy,16.90000000,7.55200000,1700181006738
12411156,sell,34.30000000,7.55200000,1700181011303
12411157,sell,34.30000000,7.55100000,1700181011303
12411158,sell,12.80000000,7.55000000,1700181011316
12411159,sell,27.20000000,7.54900000,1700181011316
12411160,sell,13.00000000,7.54900000,1700181011651
12411161,sell,32.60000000,7.54800000,1700181011727
12411162,sell,9.30000000,7.54700000,1700181013948
12411163,buy,34.30000000,7.54700000,1700181017539
12411164,sell,1.20000000,7.55000000,1700181027498
12411165,sell,76.70000000,7.54900000,1700181038811
12411166,sell,1.50000000,7.54700000,1700181046384
12411167,buy,1.00000000,7.55200000,1700181070071
12411168,sell,34.30000000,7.54900000,1700181075182
12411169,sell,14.50000000,7.54800000,1700181075213
12411170,sell,50.00000000,7.54700000,1700181075213
12411171,sell,33.20000000,7.54500000,1700181078380
12411172,sell,46.10000000,7.54600000,1700181102385
12411173,sell,52.20000000,7.54500000,1700181102843
12411174,sell,38.40000000,7.54500000,1700181102844
12411175,sell,2.10000000,7.54500000,1700181102846
12411176,sell,5.00000000,7.54300000,1700181103442
12411177,buy,34.30000000,7.54100000,1700181107351
12411178,buy,15.20000000,7.54400000,1700181107351
12411179,buy,88.30000000,7.54500000,1700181107351
12411180,buy,164.40000000,7.54600000,1700181107351
12411181,buy,159.10000000,7.54700000,1700181107351
12411182,buy,84.60000000,7.54800000,1700181107351
12411183,buy,67.10000000,7.54900000,1700181107351
12411184,buy,31.60000000,7.55000000,1700181107351
12411185,sell,32.90000000,7.55000000,1700181107354
12411186,sell,26.70000000,7.55000000,1700181107354
12411187,sell,67.50000000,7.55000000,1700181107354
12411188,sell,28.30000000,7.55000000,1700181107354
12411189,sell,94.50000000,7.55000000,1700181107354
12411190,sell,0.80000000,7.54000000,1700181107356
12411191,sell,0.80000000,7.54000000,1700181107358
12411192,buy,34.30000000,7.55000000,1700181107359
12411193,buy,15.70000000,7.55100000,1700181107359
12411194,sell,34.30000000,7.54200000,1700181116303
12411195,buy,34.20000000,7.54500000,1700181127228
12411196,buy,91.80000000,7.54600000,1700181127228
12411197,buy,34.30000000,7.55000000,1700181129698
